candidate_pool_key	audit_case_key	audit_split_code	concept_key	concept_type_code	retrieved_by_baselines_json	baseline_ranks_json	best_retrieval_tier_code	best_tier_order	best_candidate_rank	retrieval_status_codes_json	matched_expression_identity_sha256s_json	signal_ledger_by_baseline_json	signal_ledger_sha256
audit_candidate.round2b.sha256_8df670a77ee98e1ef16ebc54990cd46311b3e9fd6641486a347ed72e9526bd98	audit_case.round2b.sha256_0459ad6eb2a3a407d0b8670b83d03e692b147b0d4046d8c27058d5461dbab738	held_out	sensory.lemon	sensory_attribute	"[""C"",""D""]"	"{""C"":1,""D"":1}"	C	3	1	"[""CANDIDATE""]"	"[""29d383a9a0ca88a69cd861bcee813c2e28fd8cc0bafb8f9c999e68d8c353a4a3""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.625,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.625,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	99967faaf799e9332b46aa1c3b3d703fcb79278152cf74f48b51e893e3a428ca
audit_candidate.round2b.sha256_b8b12d11498ae17b20c14510d867caf787b962aec3ff95d0f3ccf84b79c19698	audit_case.round2b.sha256_0459ad6eb2a3a407d0b8670b83d03e692b147b0d4046d8c27058d5461dbab738	held_out	category.citrus	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.lemon"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.lemon"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	9f29cfe0311575d54b5a2c883ad5badb3a5d233b1e0438229c4017a5c3b61d38
audit_candidate.round2b.sha256_4af7fff03ebf3687e7162ecd93889544e12ebe0e8cdacf7c0e9495fe20784606	audit_case.round2b.sha256_04698c929ed10d934c521b8cf70b4b75cda0276c909019bbb18681a57ed9df64	held_out	sensory.cinnamon	sensory_attribute	"[""C"",""D""]"	"{""C"":1,""D"":1}"	C	3	1	"[""CANDIDATE""]"	"[""533618bbdbd5566104fd5ba30e0a15e1840c391baf505de16990d389f99bfeb0""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.4090909,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.4090909,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	46e9051efee9b858eb9151a4b7c53aca2eae48d8403e9fb758ba873ff05edbf1
audit_candidate.round2b.sha256_659c734cd164905e91673ae2044cfb4ce84c8c99a4e0874ba00149489c47139a	audit_case.round2b.sha256_04698c929ed10d934c521b8cf70b4b75cda0276c909019bbb18681a57ed9df64	held_out	category.spice	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.cinnamon"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.cinnamon"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	c758e2e508714043b631d16f4ccabc7c610c4d2c4e8a9dd03d25bd66d8d2aeb0
audit_candidate.round2b.sha256_e8b74425b00f976380fc82ba7d331de090e037463412408a80c226edd292573a	audit_case.round2b.sha256_047c34f66db6b0dc2727dd2e078b79779a17ca736e8ef5549b343621ea3bb36e	held_out	sensory.dark_chocolate	sensory_attribute	"[""C"",""D""]"	"{""C"":1,""D"":1}"	C	3	1	"[""CANDIDATE""]"	"[""a8d30cbf56485e8c96bb2bbaa40d623b00534ac144f70c7b14ec3909b853993e""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.4347826,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.4347826,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	9957c84bf6438dcb643ed363803b7655ae5943ec8af378eca08aff1ede48d8d9
audit_candidate.round2b.sha256_32d28d4098b014cc6f921a36a88cd58a199afc23399195cf3467d87def441446	audit_case.round2b.sha256_047c34f66db6b0dc2727dd2e078b79779a17ca736e8ef5549b343621ea3bb36e	held_out	category.cocoa_chocolate	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.dark_chocolate"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.dark_chocolate"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	bada20d88f9e4df3be0afb84a390fa77fc59bfd40398e1779031076a1bfe08c4
audit_candidate.round2b.sha256_53135a2f4bd659c86b67121dadf64fed359a1b5af64c3d774081d78899804305	audit_case.round2b.sha256_04a1926b61042bf998ff5fa2d6b3dc376ee9afde4e324361cc8fb0328d9500cd	development	sensory.plum	sensory_attribute	"[""C"",""D""]"	"{""C"":1,""D"":1}"	C	3	1	"[""CANDIDATE""]"	"[""8dde013b786efbccd7f0c74a372440823e580e72e7a3c7550f9e18233046d1ff""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.3846154,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.3846154,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	5479665daf655693e5eec7dcf4ecc76c6f3c4ef4e07e52202a10ad49be6c55d0
audit_candidate.round2b.sha256_6b9048efbe304d55186c7dd7004e7d90617477c258816fe6920fe6ee827f5a97	audit_case.round2b.sha256_04a1926b61042bf998ff5fa2d6b3dc376ee9afde4e324361cc8fb0328d9500cd	development	category.orchard_fruit	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.plum"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.plum"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	17459e4788d456da0269f491e34f92a229a0bdfc50f5fca05d35d2bfa3e6a173
audit_candidate.round2b.sha256_02ab99e797de5dfe3e96c20781f6b358ea7b3cbc09213a7a6a075e15ad74fcd6	audit_case.round2b.sha256_04cf75cb63a6c0541133182abd57d1f932be6f34c7898e88ed9ab3a9af467115	held_out	sensory.black_tea	sensory_attribute	"[""C"",""D""]"	"{""C"":1,""D"":1}"	C	3	1	"[""CANDIDATE""]"	"[""837c404255ffb9e729dafd135234fef6b609127dd222396268e36a5b3ebe8e58""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.5882353,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.5882353,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	b99a7b03ec0e30dda550ff7246aa2649961e78a9c90fd2411229c67a7bf7322a
audit_candidate.round2b.sha256_62b8ded546058097c6c7beb261e930eab1ea6e24f2518990d7415189e8cbb5f0	audit_case.round2b.sha256_04cf75cb63a6c0541133182abd57d1f932be6f34c7898e88ed9ab3a9af467115	held_out	category.tea	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.black_tea"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.black_tea"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	f88c77c34977795f2275d0f413424c0b6ffdd63dadd5d3f53f7a3a01e856a33a
audit_candidate.round2b.sha256_05ab50a32a7f7a9e085d470fce92643f3530a56963d3142173317577e1776741	audit_case.round2b.sha256_0597c5f88fefd265841ca43752e74a1e268ca2a533c6dfd6f080e613778810ce	development	sensory.orange	sensory_attribute	"[""C"",""D""]"	"{""C"":1,""D"":1}"	C	3	1	"[""CANDIDATE""]"	"[""9c964d0f449ce93ccaeae2118c52cff04bbc1e357f2487aab0225b3db585893b""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.3529412,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.3529412,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	4658ddbd6ff0f045a3472d8e008b2d5b722e11e0e7900f5d2ca030b989d74ae7
audit_candidate.round2b.sha256_29119ad13a74e5209a0d4647591564b530f1a95c6318a5dc7e3e7685d311ef00	audit_case.round2b.sha256_0597c5f88fefd265841ca43752e74a1e268ca2a533c6dfd6f080e613778810ce	development	category.citrus	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.orange"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.orange"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	5f36e0e736c484e9ce447e92d184dcec38fdcb0377d7ae23b1f3fc7ae4466953
audit_candidate.round2b.sha256_c0d68e36b41f030e6e5a427c1329e5fb68e65b5a9d219b4fe65cafbe5417b8bf	audit_case.round2b.sha256_063b2e0bea9d8864f24775b5eded749a1d71cbdfcfd3bb7bac6b51da48edbebe	development	sensory.pineapple	sensory_attribute	"[""A"",""B"",""C"",""D""]"	"{""A"":1,""B"":1,""C"":1,""D"":1}"	A	1	1	"[""RESOLVED""]"	"[""4d985dc93853a2523a47cee85d240f2f19a87ec40088591293f4a67f4811ba12""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""A"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""B"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null}]"	9c38b1ca1cdb1b55d17ee61898c49004cb5396f07703150c02dcb205a09d2838
audit_candidate.round2b.sha256_4c1f06baa32f13be29e5b9ea0388ab1389bb1d27cd95f9b033bf4cc6d1e30fb9	audit_case.round2b.sha256_063b2e0bea9d8864f24775b5eded749a1d71cbdfcfd3bb7bac6b51da48edbebe	development	category.tropical_fruit	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.pineapple"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.pineapple"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	cd17080a457e1ab789940da0cef36bf22bde8fd9f8aea69501428c5f7ff6ae03
audit_candidate.round2b.sha256_c507af2f10b9a0108d3c2b00a73e75c703ac2a1c778868db55c285b3d8e2a5a1	audit_case.round2b.sha256_06716b7766544f38633404ec591563938c845e6c1351dddc93abeead9f36d044	development	sensory.grape	sensory_attribute	"[""C"",""D""]"	"{""C"":1,""D"":1}"	C	3	1	"[""CANDIDATE""]"	"[""e60471b51b521ef1161d30129c51b1121fd2853ca2f6ca268fa887617f81e5b5""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.41666666,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.41666666,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	8ca13ed13ffe50dfa29038d078fc569c3164d50015e81f335d1991342de015cb
audit_candidate.round2b.sha256_c494512045d04617b1342db0cffe01e49753c9943b48594b0e7d90d44f60c003	audit_case.round2b.sha256_06716b7766544f38633404ec591563938c845e6c1351dddc93abeead9f36d044	development	category.fruit	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.grape"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.grape"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	477f3e8209cd077a11f08e1d3f52877aa691edc049baebbcf6e3184852213a18
audit_candidate.round2b.sha256_955836d3ed0c52c147c5c6984615d2727617f69e10010dd8640a131cdf8fef77	audit_case.round2b.sha256_06b04b665876ac3a25be26adad56aa72eb3110e7acbf496f208f154ec0f87db5	held_out	sensory.apple	sensory_attribute	"[""C"",""D""]"	"{""C"":1,""D"":1}"	C	3	1	"[""CANDIDATE""]"	"[""797b295f925acdf4df289193de9d854077d9dc2419a18316150c76c9310f6a28""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.3529412,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.3529412,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	4658ddbd6ff0f045a3472d8e008b2d5b722e11e0e7900f5d2ca030b989d74ae7
audit_candidate.round2b.sha256_156f9600311fdf59d35d1876aa03e854fcced65271773f51a7647b6ada99f700	audit_case.round2b.sha256_06b04b665876ac3a25be26adad56aa72eb3110e7acbf496f208f154ec0f87db5	held_out	category.orchard_fruit	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.apple"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.apple"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	0e839868098b55a1562541f81e5e3800c8c44f5c08a68129af3e6ef080cd7576
audit_candidate.round2b.sha256_7d3656220256291713a65453f5720d314d23a8a7dae5b210872f70798f4be258	audit_case.round2b.sha256_06c7c224d05da75ed597c214fcade0d384beb8d84a5109bb546c0de770383349	held_out	sensory.bergamot	sensory_attribute	"[""C"",""D""]"	"{""C"":1,""D"":1}"	C	3	1	"[""CANDIDATE""]"	"[""6d565de246064ad060f41c6365014f7c0e7926811acc6f2a7582ef65927fd92a""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.39130434,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.39130434,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	4d7d05a6ab9292c7e053af30023aa5a8b5e393c5acf2111ccea1c489637c4d92
audit_candidate.round2b.sha256_03d13eb5b97cea07abda4035e532511f97deb0351a3acc0538133c5c0d51c232	audit_case.round2b.sha256_06c7c224d05da75ed597c214fcade0d384beb8d84a5109bb546c0de770383349	held_out	category.citrus	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.bergamot"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.bergamot"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	4c86a44b8c95d68b93eba5968c6e5393d040b111529a9e61e04e30f3ae93b97f
audit_candidate.round2b.sha256_862a0fdb34d3b25711287017de2bbef169159dafe64cfb28e513921e16f444ab	audit_case.round2b.sha256_075e558c0251bfdf7a0f347e2f8f8cd55cec7fd6b9d3429c59f3159b9ea68c84	held_out	sensory.nutmeg	sensory_attribute	"[""C"",""D""]"	"{""C"":1,""D"":1}"	C	3	1	"[""CANDIDATE""]"	"[""64881496e0cb657b47d06d2eb7819e270a859a894cbdeab3bf8a1ff2e0789f87""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.375,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""C"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""pg_trgm_similarity"",""value"":0.375,""value_semantics"":""orthographic similarity only""}],""traversal_direction"":null}]"	b3ed80ee1bff95f26af09a880481b1af856c3041dc6fd2d06a6f8ef68d99467d
audit_candidate.round2b.sha256_8a52129dd991282402a8ddda1bb0b43204ac276d3ad9f978954be6076fb29171	audit_case.round2b.sha256_075e558c0251bfdf7a0f347e2f8f8cd55cec7fd6b9d3429c59f3159b9ea68c84	held_out	category.spice	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.nutmeg"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.nutmeg"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	77649620d5af434ed8a26b4db1547d1ffa888653a74cf95ebbe8414dc83589e8
