human_audit_item_id	audit_sequence	descriptor_assertion_id	source_family_id	source_artifact_id	effective_record_id	coffee_identity_id	year_id	publication_layer	source_native_form_id	restricted_source_pointer	machine_disposition	machine_output_atom_ids	machine_mapping_states	machine_concept_cluster_ids	collection_tier	blind_review_order_sha256	reviewer_id	human_disposition	human_split_count	human_concept_decision	human_error_category	human_review_note	human_reviewed_at
human-semantic-audit:6d8636e7654d4dc44c47f13a	36	assertion-b2:7dba3d9e05332136def783f2	family.project_origin	artifact-b2:7513f5ee31b0a0438262d0c0	effective-b2:16bd0023d286a384708f690c	coffee-b2:87dd6206bb5f814f983a88e6	year.2026	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	source-form:5137c8760c9411860cdc0ecc	hash:sha256:b0a2f19953949067c783f796fa8843141aa2a3abe8cbc3354740a9283136b7eb	MODIFIER_ONLY	cleaned-output-atom:ab6a4486792a1ae331b245a0	MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:f4667d8c54a242c4ffef007d	BRONZE	0cb3949a0c6d58c0ad162b8ba67f6d911790d1d5ca45b5fd4b46d7f174bc7c07							
human-semantic-audit:6b03217c4e9eaf5c350abd46	37	assertion-b2:1f1132a5210d86e9cea55995	family.ace_cup_of_excellence	artifact-b2:46102aa0ef811c942af2ffec	effective-b2:911afab23d0e481af8b32cd7	coffee-b2:a2bcecb754da701203254950	year.2020	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:fe0d533c6f931744dc0e6204	hash:sha256:4adcfb08dfbe86024dd8d974a568682f3e30de334ca31f76d3062237460a3e34	PROCESS_OR_ORIGIN_METADATA	cleaned-output-atom:2d376dbc89f641c7eadec07a	NON_DESCRIPTOR	concept-cluster:61b2c5a97494a4b71f6219ec	SILVER	0cc21790283ddcbe40dbd4e4ee2f073d9a69aa94e6b98758cfc8aee0a4f623e2							
human-semantic-audit:8f4cb51885002f8203233fc9	38	assertion-b2:d3c9d3d79b2e53d189c1aa63	family.frontiers_cenicafe_lengupa_trained_cuppers	source-artifact:8c7e3dcee15972eaff0cc5d7	effective-post20k:8127bc14993430df5d528aad	coffee-post20k:8408b253125a80c554db8311	year.2026	TRAINED_PANEL_SAMPLE_CONSENSUS	source-form:9738eaf312d761a8ae49f777	restricted://post20k_extension/assertions/assertion-b2:d3c9d3d79b2e53d189c1aa63	VALID_STRICT_FLAVOR	cleaned-output-atom:4888763a1211f72590eb6c8e	AMBIGUOUS_CONCEPT_BOUNDARY	concept-cluster:cf06d9dc3cdf43dc497ae9c1	GOLD	0ce2136a84627328729388910431a8078dbc73c9c447fec8c72304b427e1a127							
human-semantic-audit:0622159fed1eff40c65a77eb	39	assertion-b2:0b203e83d895284ea012198e	family.ace_cup_of_excellence	source-artifact:2dc777aaeb2f464400808dfb	effective-b2:e67637d746db652eeaa7e319	coffee-b2:9ed93bdda9819a7e85bc4c47	year.2024	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:18eb9c93167caa5c3d5f2df5	restricted://post20k_extension/assertions/assertion-b2:0b203e83d895284ea012198e	NON_DESCRIPTOR	cleaned-output-atom:430567a9557c016650a2899c	NON_DESCRIPTOR	concept-cluster:8edcc0e86e6fa9bf211399b8	SILVER	0d365a8ebdca851fe73609d871b6ee898508bf11801c74b50207e2c52a64ebdd							
human-semantic-audit:5f4ba4c6b45611b500e30e50	40	assertion-b2:98f14aec2f2806a350a48e53	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:6b247f1eea4fa67bf6419932	coffee-b2:10f88465e331db94a7ef8a20	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:9a7747335ab201696b2b3d74	hash:sha256:f3dad855de0f07287aaf1bd950ef60b9db3c31feb7ec2b80d6013d31ef905214	VALID_COMPOUND_SPLIT	cleaned-output-atom:a4fe177f04723d88b4779f3f|cleaned-output-atom:1fe65a063c60edc3f866029f	GENUINE_ONTOLOGY_CANDIDATE|MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:a43e0d9db2671b7db0527a74|concept-cluster:62fd02f633c6bb124bed0a29	GOLD	0d3c9d1f03c807199ebf7775a53fcc89853f37755c15fab7f213410d43103c2a							
human-semantic-audit:fdd69a5cf48f2fa1aa575a9c	41	assertion-b2:011c96e680fed9a1a77a07d3	family.ace_cup_of_excellence	artifact-b2:f8ddbe6e475482ce8d0b0e60	effective-b2:78c58dccea50ce29a9097763	coffee-b2:45c1f645c21ad037f275ad33	year.2017	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:b66e69c090d1c6daa6c5ab52	hash:sha256:3c5a239640133ccfadc56c32f5cff5508d155b5b1a3628e1c4fd5cb0ad5ec581	VALID_COMPOUND_SPLIT	cleaned-output-atom:9bddafb82e498cf968f2f663|cleaned-output-atom:319bfe323d8db388bfbd5b29	MODIFIER_OF_EXISTING_CONCEPT|GENUINE_ONTOLOGY_CANDIDATE	concept-cluster:7c5499edbea9a980d5290740|concept-cluster:b1d1cdb2f870159579985e28	SILVER	0d998f49e521dedff01b5ca14aa6cddd897f33cf85b6538366383db34fd9ccda							
human-semantic-audit:b95622c7d59d6a17dda65a96	42	assertion-b2:53a72f4b5b33d9441adf57b4	family.project_origin	artifact-b2:7513f5ee31b0a0438262d0c0	effective-b2:841199e12b96862cbf73241b	coffee-b2:b2c7dfb77d004a912a2409a4	year.2026	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	source-form:01e7c30f7fec479d601b6df8	hash:sha256:7801829fe136e1fb894a0c28c37b7c2d365a6452782ff38d9ae5047ff049eebc	MODIFIER_ONLY	cleaned-output-atom:a5fe922edf435fd8b0295929	MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:527fc2be53e4a1f199e90a03	BRONZE	0dcd6cfc1e429cc78500b9d13ef42b8a4b8f174c961cb554d001303495608769							
human-semantic-audit:f120348b68f103276138e13e	43	assertion-b2:29f54e31cd6ec2c6a744eee3	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:7ea70374ea0e51954d4325b0	coffee-b2:474aee4627ba61bc4a532c17	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:1bbaad9434fc6ed6e649f64f	hash:sha256:7aa743c07fcadbe6c2a26592f01df311cffd7216d18d7132d7d07990e7f99401	VALID_STRICT_FLAVOR	cleaned-output-atom:5fbca5d602e5485b67136201	GENUINE_ONTOLOGY_CANDIDATE	concept-cluster:f5aec732f1c362de133c5663	GOLD	0e8c70b2d09b8eb8435d283ba04ebd29eebae9650441ef891f9b78ab44de1222							
human-semantic-audit:0d7a4f8a9491fe70d9ef61c2	44	assertion-b2:8c0008eead1c5d21ca20ddf2	family.ace_cup_of_excellence	artifact-b2:3c634f65bb1ffb95658835b5	effective-b2:f6b5f3752e02af2fa92dc109	coffee-b2:50332ce9f503022914a6bd59	year.2009	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:6d0bedb6105e692e4ae8359d	hash:sha256:6d0bedb6105e692e4ae8359d98dfed4c14e58bf489986e692a5222e0a2fdd4ad	UNRESOLVED	cleaned-output-atom:7e5e618b7019d272811f8876	UNRESOLVED	concept-cluster:3598b2fae89b1444fa26ac3d	SILVER	0eb3aee8c37f0666dcebe8f64518a67028f92d42368fbfd5944714a9eba8db82							
human-semantic-audit:e1f514bbcefd1fe51c02bc1d	45	assertion-b2:b5abb9c9b7a5468bb607e477	family.project_origin	artifact-b2:7513f5ee31b0a0438262d0c0	effective-b2:68ee47fe19e9c8a4e7673a97	coffee-b2:bff01146510f00a9a9c32908	year.2025	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	source-form:cd75063b613ddfc661b8908e	hash:sha256:b63a41f29ea82db54382e00513f515f6965081c8e04e6e14d78621aea88a7666	QUALITY_EVALUATION	cleaned-output-atom:6f49784665995d3b001fdbc2	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:d842a09b57440a1ee337a61d	BRONZE	0f1fcb6fc0d070e8be021595bf1938fa3a16a7d894807b21c72f7a7cebca8ae4							
human-semantic-audit:80444e2bd600543bb435f126	46	assertion-b2:e95add2bc9369e500ab8d433	family.ace_cup_of_excellence	source-artifact:c327fd9d1a2b1340cad2b528	effective-b2:0afaf457b3c6b96a50b6eda5	coffee-b2:17e94e6ac88b6558916c1c6b	year.2025	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:cc26e18280e0f70f32241f13	restricted://post20k_extension/assertions/assertion-b2:e95add2bc9369e500ab8d433	VALID_DEFECT_OR_NEGATIVE_SENSORY	cleaned-output-atom:2d520fddcef2a585d9d0c247	DEFECT_CONCEPT_CANDIDATE	concept-cluster:9fa60cc8bcb7e6d3c8e851a8	SILVER	0f54a3bd179c2bdc89ac1e06648b75dbb0e1c0a80ee682a6f295d0cd67cdd885							
human-semantic-audit:e3bc1e9219af3388c08cf44c	47	assertion-b2:1ed1ceccf8932dc994e69d5d	family.frontiers_inera_robusta_q_grader_panel	source-artifact:afadd6ca20ca86ec495bd740	effective-post20k:d89999cc992496a9a13460ec	coffee-post20k:d81cb9388a8ba8716460f081	year.2021	TRAINED_PANEL_SAMPLE_CONSENSUS	source-form:01e7c30f7fec479d601b6df8	restricted://post20k_extension/assertions/assertion-b2:1ed1ceccf8932dc994e69d5d	MODIFIER_ONLY	cleaned-output-atom:96c19150a0168ab7bb22a529	MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:527fc2be53e4a1f199e90a03	GOLD	0f7cb5980a132eb4a117e0fedd94d95f9f14066b0dbca9a7a5066d846ff59dd3							
human-semantic-audit:eea98e3e1add1284baa635ef	48	assertion-b2:d2e3a3cd45c4f82f9b84f2e9	family.ace_cup_of_excellence	source-artifact:d6bb13974298226ed05129d7	effective-b2:769156066d7cf8ac2b306571	coffee-b2:cd547dbcd25d4fe5668381e9	year.2025	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:45823eaac0c829b633f393dd	restricted://post20k_extension/assertions/assertion-b2:d2e3a3cd45c4f82f9b84f2e9	NON_DESCRIPTOR	cleaned-output-atom:9e96f121e817470ffa6f1709	NON_DESCRIPTOR	concept-cluster:faf79766a1bde559b22a35d0	SILVER	0f80fca88568a8b9572ef365d8753890395daa1987800eb98e3ae04fc7c85e7e							
human-semantic-audit:2574b6de71ed7ccde292836c	49	assertion-b2:3674cbadd29240a5f792539d	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:e88797606e92d3243c9e3db8	coffee-b2:47bfb2094550f2d46a362796	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:b11bc28501d02d48fbab61ff	hash:sha256:ce135c68de7736e97c7472a33d9894cb35dea02206b2b3e6b7105d658606dab4	VALID_STRICT_FLAVOR	cleaned-output-atom:991fd5a3d60c896fc29037cd	EXISTING_CANONICAL_MORPHOLOGICAL_VARIANT	concept-cluster:2a29c88a3ea1b1bd8cbd948c	GOLD	0f96091affa6d7a57027356c4d6a6925de0b107bdbb413064c296f1010d2eb81							
human-semantic-audit:4e6e95c41b2373a234cafd6e	50	assertion-b2:8c4596e5fec75a04c41caab3	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:17455893ca9329468f7c1523	coffee-b2:80e44224013850f18bd9e471	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:4e13036242884ae12e0b35f5	hash:sha256:76f98c6e07d562825fd62537824b7ef31fba15109f1b0182b91dcef9483980e3	VALID_COMPOUND_SPLIT	cleaned-output-atom:a5278eae131661c6667af217|cleaned-output-atom:c596d43fa253d111e70cd2d0	MODIFIER_OF_EXISTING_CONCEPT|MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:7c5499edbea9a980d5290740|concept-cluster:514e915a67f882159ecfd702	GOLD	0ff2eed24ad7b8d45496c951e661e4e3278354dad1345e8f1c6c165211bef1c3							
human-semantic-audit:ea8c2b347eb594f3c1e2d26e	51	assertion-b2:ce8360de5bbf4fa19892cbd5	family.ace_cup_of_excellence	artifact-b2:36cf4a01302b7b6b5a40f7b7	effective-b2:d3aac2af074ad2d72ca05be1	coffee-b2:bd222f08f476937b5228e746	year.2010	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:ab8268fee7bc51e7b9f25e5c	hash:sha256:560134913bc87d0455c7468702350725640c7c428a6d52dcdbad45569f8176b6	QUALITY_EVALUATION	cleaned-output-atom:853e0c575914715487cfc15c	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:0600b59fd0272d0393fab222	SILVER	111c90fc0671279d99899eb9a1fecf9b3ff8b3cfa734649b08f24d7c138f6c5a							
human-semantic-audit:6833ebc21104e7e94deff041	52	assertion-b2:b979dc817e8dd3e49b331515	family.ace_cup_of_excellence	source-artifact:cb8f6109e04ece87f4641fb7	effective-b2:32e9896ba0fda5c3b5e263ca	coffee-b2:aefedbe3dd62d1f35cdfdcf6	year.2025	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:68ddbd5a6d8179ba30a22bea	restricted://post20k_extension/assertions/assertion-b2:b979dc817e8dd3e49b331515	VALID_COMPOUND_PRESERVED	cleaned-output-atom:ab7f0e83d48933d7a526c02d	EXISTING_CANONICAL_EXACT	concept-cluster:9e3735e073075f3f9406dc80	SILVER	1264e9edc5a90ec06e19da3588bd1a3e13f7b4d703a9ea7ace34d75b76c48092							
human-semantic-audit:050c239ac42b9515ef4471f0	53	assertion-b2:1cd0b73d0b80a1a584220c59	family.project_origin	artifact-b2:7513f5ee31b0a0438262d0c0	effective-b2:90a4e9eb887aebc374cfb158	coffee-b2:00f490770631eeaf32f86375	year.2025	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	source-form:38c2e348f05b609358bf5065	hash:sha256:b63a41f29ea82db54382e00513f515f6965081c8e04e6e14d78621aea88a7666	VALID_STRICT_FLAVOR	cleaned-output-atom:d6269c3130ab7d3e20f6e19a	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	concept-cluster:a21a7a6912d00ef787a29bbb	BRONZE	126950abf7a79e10850e6b818823e826510f421e8c527e98cf1173dc5014ba2f							
human-semantic-audit:790926ed5b0169ae3f8285ef	54	assertion-b2:31b5aeac54bc8f2e75605260	family.ace_cup_of_excellence	source-artifact:cf064f2718a7a12e051b751d	effective-b2:4a7abbf12db689e63331a464	coffee-b2:4d867b4e1d7ad3adde41905a	year.2024	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:fe0d533c6f931744dc0e6204	restricted://post20k_extension/assertions/assertion-b2:31b5aeac54bc8f2e75605260	PROCESS_OR_ORIGIN_METADATA	cleaned-output-atom:17f1f06192a5363b77341a39	NON_DESCRIPTOR	concept-cluster:61b2c5a97494a4b71f6219ec	SILVER	127ffd36dc179b2b2b48f00ea77131584521bbd92570624bc4f1318016988707							
human-semantic-audit:ab68e978537bec4da03e6e68	55	assertion-b2:b20674fb3ab7f2a2a16cdfce	family.frontiers_cenicafe_lengupa_trained_cuppers	source-artifact:8c7e3dcee15972eaff0cc5d7	effective-post20k:f035bb7e9fc3105ab2cc726b	coffee-post20k:50fa049cc907005d00538ddd	year.2026	TRAINED_PANEL_SAMPLE_CONSENSUS	source-form:b9043c16af362f30807deaf6	restricted://post20k_extension/assertions/assertion-b2:b20674fb3ab7f2a2a16cdfce	MODIFIER_ONLY	cleaned-output-atom:b5c550d143017772966ad3f1	MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:527fc2be53e4a1f199e90a03	GOLD	13413e26569dfe3648b2ca052ab41bf9c8796a4c99028aba54de3adfcc7a7442							
human-semantic-audit:5aff6974610044902b2f4d04	56	assertion-b2:fd50a60718c45ff69994ef26	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:dbb6d88f4070c314873d5023	coffee-b2:bfd57b6dbfe0068fa7a59401	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:ea4b35e8f83279eab1e670e3	hash:sha256:faf946b09328bb393e5bc1aebf4cc8538d04e8ca44821f60426f70ef2e668478	QUALITY_EVALUATION	cleaned-output-atom:a74b7f3a8dfcd219a61a4280	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:d842a09b57440a1ee337a61d	GOLD	139b72c294c094599e94474714358e3348ec2102f6fe436ab7061062373398cd							
human-semantic-audit:fb94b12221cd500e537a34c0	57	assertion-b2:82d3df2d567201e19f9f8282	family.sheba_coffee_yemen_auction	artifact-b2:ea6f775592fb968c679c0df3	effective-b2:5e182d73fd4905adc207d998	coffee-b2:5e182d73fd4905adc207d998	year.2021	PROFESSIONAL_AUCTION_LOT_SENSORY_FIELD	source-form:88699a98ba1ec0f452e6a24a	hash:sha256:10fad91a03b199ce69139e3a58598612fb904a7a8712700870601e5955d86e94	AMBIGUOUS_SEMANTIC_OUTPUT	cleaned-output-atom:15910d9bc4e86fc45a91a6ab	COMPOUND_OF_EXISTING_CONCEPTS	concept-cluster:31e0d9478d0772e60dc7e9af	BRONZE	13d827393039eec3596a8c17cc5954488c59aa280b9ee1e3bb300f1a29899bad							
human-semantic-audit:549bca78dbc3d3c2139b57ca	58	assertion-b2:2e1337a98ff7c8503909f351	family.sheba_coffee_yemen_auction	artifact-b2:ea6f775592fb968c679c0df3	effective-b2:0574b43d86daf1b2a80bb987	coffee-b2:0574b43d86daf1b2a80bb987	year.2021	PROFESSIONAL_AUCTION_LOT_SENSORY_FIELD	source-form:be0f88ff87bf6c51dc726ace	hash:sha256:f7e01006e9c921bb1959572170a4eefac1325f45acf8137e346d2ebad80436da	NON_DESCRIPTOR	cleaned-output-atom:1a2aed898c6a776340475fb0	NON_DESCRIPTOR	concept-cluster:5320153e8d4ec487b8f9c163	BRONZE	13f5e5a2f131865c2d6395adb2eb1dfbf5b400ebb89d71d4196ecf6e73277572							
human-semantic-audit:4aa65f30f3d15246277de001	59	assertion-b2:4136e549c1125bf7a6324412	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:08757c84e17a89f3d4e8cc71	coffee-b2:6471425fc638a51717377121	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:ffbf4559cb6290960f1b1709	hash:sha256:c03cdc10800568a00141318bac69167b047cb78024a54ee6747351fe30f8d055	PROCESS_OR_ORIGIN_METADATA	cleaned-output-atom:e88ffac38ec04b348462826a	NON_DESCRIPTOR	concept-cluster:b17d6a1bb4174ae8afeff56a	GOLD	144138655ab651427669919cc50c54a7fbf1f5f0d1fe22cf6048f30e91a274d2							
human-semantic-audit:3574b07e573074212a465a05	60	assertion-b2:89a0c2e52da2d2f3ef9b45ac	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:523a3e7dd226c4c2eccc540e	coffee-b2:6d3abf7d2749ae48690dee1d	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:6acf1518df174e12d39bb994	hash:sha256:891cb3c5a874c51aa3de1539279e55e555f48066b799f7f0a6eb35172be32c76	VALID_COMPOUND_SPLIT	cleaned-output-atom:4b16f6d82fce1deabf6d184f|cleaned-output-atom:a05a0a2222f05275e1427e52	GENUINE_ONTOLOGY_CANDIDATE|MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:36a66509fc334b5e1e1df3ae|concept-cluster:514e915a67f882159ecfd702	GOLD	149be21dbac9ffb3864fd91512e1c4a337cdf91b3c156d61c9a08ede07ad8cd3							
human-semantic-audit:47897b04185f1e4aace4d1f7	61	assertion-b2:840011a9dc2d9ec41b05793c	family.ace_cup_of_excellence	source-artifact:d3d3da859149234adaa10bb6	effective-b2:e522b1b78bbdedc756863644	coffee-b2:53e676f911fc19ca148e1ec8	year.2025	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:68ddbd5a6d8179ba30a22bea	restricted://post20k_extension/assertions/assertion-b2:840011a9dc2d9ec41b05793c	VALID_COMPOUND_PRESERVED	cleaned-output-atom:c4b231cd0e60edd444ead035	EXISTING_CANONICAL_EXACT	concept-cluster:9e3735e073075f3f9406dc80	SILVER	14ac72971157c9489f28112271d07fe8ef0d830f222a1e2dcc30150d8ec27812							
human-semantic-audit:5bab26dc4e6cd84e7cec2daf	62	assertion-b2:7ae52fa7432d5934964416d1	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:40e96fc67a12a8e9756d94fd	coffee-b2:b65d062a8dd07d07349ff160	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:c082456a7766e23a18db084c	hash:sha256:91556a7a4f16c20ac6b0aa01e225ef7ad55e1a29f71ac311f0816cead8805233	MODIFIER_ONLY	cleaned-output-atom:49e72ac5208e9aa21f309cd8	MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:514e915a67f882159ecfd702	GOLD	14f835858217209a7a7b0b41b13de90e8e3c858f3e3968163930d3b381ee10ca							
human-semantic-audit:5913cf6f9610e1cf352c3537	63	assertion-b2:b5c6eb03cf4ad46525e74090	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:b7fb9b562e4af14d74f5efdc	coffee-b2:a76d60288b9a2a4f2d34e0fa	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:e6777f085398cad5955fee70	hash:sha256:686b0381b0b5e6606f150cb92605b9732b74f75e6085c7608d33f611f40f3ca3	QUALITY_EVALUATION	cleaned-output-atom:36da3ee65a8605fa9c71d1d0	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:e1eec1b58b6758300360244a	GOLD	157b40f820ae05656424db9780e4b2fd22821b8d853c91c45b1b24da041d2018							
human-semantic-audit:42a39dcfd8fe625da0c037e7	64	assertion-b2:d5860734f98b1b6025f266e0	family.ace_cup_of_excellence	artifact-b2:a5f81d5a647c41c2e68a8007	effective-b2:4fff52b65032edb84aac787a	coffee-b2:9b989d58797db29b17d8d3fd	year.2025	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:715b1458abbee52eb88658bb	hash:sha256:bf46c886895c9b07cfd5f4dd4ca0b5f339081759a83eb5b9a93c1d1942391df1	NON_DESCRIPTOR	cleaned-output-atom:e14c39f4166667d3e435b48a	NON_DESCRIPTOR	concept-cluster:bd0447ce4a33acd6832fb005	SILVER	1595411a9b9d1c4a34b12dd284a386f8f272a7771f1ec853cd125ccadf5e900e							
human-semantic-audit:36f162e81d2bdc261e9ebe0d	65	assertion-b2:e46c4a63aa3ab6312f3fd2bb	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:346db75ea2159d24c835250c	coffee-b2:f50055ab8baf64b44f6f093f	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:c0f1779c16d26bac92c4e32f	hash:sha256:c0f1779c16d26bac92c4e32fe385d4214da39e7bd6f87aa7a4ce2bef8fb669ed	VALID_BROAD_SENSORY	cleaned-output-atom:8c3851e8f404f123ddaed12e	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:1bbe75434eceb735c8a8ee29	GOLD	15d168db68d66e0710b1de980bb27250fad77ab62f67532aaf5f9f06a83cef51							
human-semantic-audit:196c9d121b4ba9034e58cb88	66	assertion-b2:4d45e63b8ead290ad40121d3	family.ace_cup_of_excellence	artifact-b2:4bf0118a5a875a6bb8c640ca	effective-b2:18f3f637a92a8ba39ee2c8d3	coffee-b2:49fba172a783af0c25dcb529	year.2021	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:c289213bb18644b184beb080	hash:sha256:f0aec644b4f282df2f3c79ae9b8ed517c282b342e7a63a99a0a66b50a5444dad	VALID_DEFECT_OR_NEGATIVE_SENSORY	cleaned-output-atom:30d454a705d46a32b36b3ced	DEFECT_CONCEPT_CANDIDATE	concept-cluster:9fa60cc8bcb7e6d3c8e851a8	SILVER	15dc9abec98e5b32da1fd12baec179758880bd0edaf6f13da4b3df69b5dc1106							
human-semantic-audit:99d6547ba6d0e685d41f153e	67	assertion-b2:60dde935c3fdd592d09c149f	family.ace_cup_of_excellence	artifact-b2:084fddcb9d5d20355e398427	effective-b2:2952e335252abfaca324f2a9	coffee-b2:949e873fc2e6e2f18831182e	year.2017	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:8c3a6651362d2264b171fd16	hash:sha256:47dcb86b8692fb23c324e84f0c6b606bb345d29b668a8b9d1e147f06b479cc24	QUALITY_EVALUATION	cleaned-output-atom:18941ff60a993ac26bed4e3d	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:4ff85b074c019305e29a3ddc	SILVER	164510a444eb570a0a1ef77187ed561dffbf3aabee1ec79ac22c1945f57fbb91							
human-semantic-audit:53b7af4c742fcc1071676a0b	68	assertion-b2:6dceb8dd9489b0b63296739e	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:c824f432f14a03e6a9077a27	coffee-b2:7c670f25b3d5f526829fe433	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:ee578d1b0263c94ae731b1bc	hash:sha256:fe32095630314ce39b1f67bf52e1aa51d5a3e42b0483719361cc5fd4e4d818f5	VALID_COMPOUND_SPLIT	cleaned-output-atom:ae6b4cda00d8d33bb12b30d4|cleaned-output-atom:d0797b92eb2943c3198ed3da	GENUINE_ONTOLOGY_CANDIDATE|MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:e8a39ab4419863964eaefa10|concept-cluster:514e915a67f882159ecfd702	GOLD	16db4978d030f5e3c891057f7e01e773e15830d5591db9301ab7205f9350ca5a							
human-semantic-audit:eb52e13bd21ea39a30d1a0cb	69	assertion-b2:2fd465a97c4ff1c128f2a511	family.coffee_board_of_india_fine_cup	artifact-b2:67cf3d0e9cb42b7046f775da	effective-b2:077280e19e44cb6c034958c0	coffee-b2:077280e19e44cb6c034958c0	year.2019	OFFICIAL_AUCTION_LOT_SENSORY_FIELD	source-form:7728456b0c982f81721078ed	hash:sha256:721a8535a7cae2335c1afc46d509fab8121cd038a829ddc0496718afe58c79d3	VALID_STRICT_FLAVOR	cleaned-output-atom:22a5f942cf0b4c10d1853507	GENUINE_ONTOLOGY_CANDIDATE	concept-cluster:a9b1b9423e5015ee4574ea40	SILVER	16e5709f0bc6811a5b7fed84c045b3ef5b2f0240ea632a715f26e8021da6aa18							
human-semantic-audit:c0686641caebe54443322a54	70	assertion-b2:0ce2231044a58acb5a784bb0	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:0b99f5b68c1c37a4859e38f7	coffee-b2:6ed3d30053970609b6becb2c	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:c0f1779c16d26bac92c4e32f	hash:sha256:4a02569043b86e9936641c08782d1ea05a9c8aef10bc537e079393c5a15b1d40	VALID_BROAD_SENSORY	cleaned-output-atom:e7601d7917383eef6217c4ae	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:1bbe75434eceb735c8a8ee29	GOLD	171b7640de8d08fd4d8e3e630b774a5a599e6ac59572fdf45f7d3c0acc339ff1							
human-semantic-audit:ae563ba40f0460f089740d69	71	assertion-b2:e68338161941e338301f9b22	family.project_origin	artifact-b2:7513f5ee31b0a0438262d0c0	effective-b2:d96a0d77b546ed9fbfcca31d	coffee-b2:b76e95451d6270becf939039	year.2026	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	source-form:5137c8760c9411860cdc0ecc	hash:sha256:83bf19f8a3ca78da3499bfd6d39516a13f3c8cb6d9d5e68a1f75c10353e8a38d	MODIFIER_ONLY	cleaned-output-atom:8af5fe4bcff058875d21284b	MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:f4667d8c54a242c4ffef007d	BRONZE	17c033c56721cb1689317349c8aad10f80c141ab2290009d564e18dc536f2427							
